100,40,0
"[14.44133108576695, 106.31759197211333]","[52.28910881301802, 127.22313796391232]","[0, 112]","[10, 101]","[20, 97]","[30, 100]","[40, 110]","[50, 100]","[60, 100]","[70, 121]"
"[14.581241935722666, 103.30568434206442]","[52.762174228542456, 123.25039496766688]","[0, 110]","[10, 97]","[20, 98]","[30, 97]","[40, 110]","[50, 102]","[60, 100]","[70, 117]"
"[14.352825826958428, 103.27133384528004]","[52.34663686462647, 126.22147631100943]","[0, 105]","[10, 97]","[20, 97]","[30, 97]","[40, 111]","[50, 99]","[60, 99]","[70, 120]"
"[14.099694941512858, 106.26703477412937]","[52.30619699231084, 126.21581453513788]","[0, 106]","[10, 97]","[20, 98]","[30, 100]","[40, 111]","[50, 100]","[60, 97]","[70, 120]"
"[14.319162458621237, 104.27757863840837]","[52.0285408027976, 128.19644294710668]","[0, 109]","[10, 100]","[20, 92]","[30, 98]","[40, 108]","[50, 100]","[60, 98]","[70, 122]"
"[14.15731214649936, 103.24152138053083]","[52.52246592615005, 123.21663191366063]","[0, 104]","[10, 96]","[20, 94]","[30, 97]","[40, 111]","[50, 98]","[60, 97]","[70, 117]"
"[14.80315296963613, 103.33856333264312]","[52.329354753455604, 127.22873379712615]","[0, 111]","[10, 102]","[20, 98]","[30, 97]","[40, 112]","[50, 101]","[60, 98]","[70, 121]"
"[14.512165870178794, 105.31728010736747]","[52.167369002371174, 127.20613101732893]","[0, 112]","[10, 100]","[20, 97]","[30, 99]","[40, 109]","[50, 99]","[60, 99]","[70, 121]"
"[14.581241935722666, 103.30568434206442]","[52.06961173293562, 128.20219842004096]","[0, 102]","[10, 104]","[20, 99]","[30, 97]","[40, 109]","[50, 98]","[60, 100]","[70, 122]"
"[14.474917657358503, 105.31179571621863]","[52.858849432915065, 124.2734221761812]","[0, 111]","[10, 99]","[20, 98]","[30, 99]","[40, 115]","[50, 101]","[60, 101]","[70, 118]"
"[14.060818977821752, 106.26121120920878]","[52.208124333160704, 127.21183719585635]","[0, 107]","[10, 97]","[20, 96]","[30, 100]","[40, 112]","[50, 98]","[60, 98]","[70, 121]"
"[14.329073112292987, 106.3011036107691]","[52.58217511016624, 122.21506402851031]","[0, 106]","[10, 103]","[20, 98]","[30, 100]","[40, 108]","[50, 97]","[60, 100]","[70, 116]"
"[14.620761959552187, 104.32248816560343]","[52.46332314565356, 124.21822526246204]","[0, 113]","[10, 98]","[20, 98]","[30, 98]","[40, 111]","[50, 99]","[60, 97]","[70, 118]"
"[14.209159105654537, 105.27227477615071]","[52.1917877178713, 128.21922660294672]","[0, 107]","[10, 98]","[20, 96]","[30, 99]","[40, 111]","[50, 102]","[60, 97]","[70, 122]"
"[14.176891245998975, 106.27855723949196]","[52.44502678357452, 125.22549658660141]","[0, 108]","[10, 98]","[20, 97]","[30, 100]","[40, 108]","[50, 100]","[60, 101]","[70, 119]"
"[14.546441685570317, 104.31150493354039]","[52.08527433008096, 127.19459548085791]","[0, 109]","[10, 101]","[20, 97]","[30, 98]","[40, 107]","[50, 100]","[60, 98]","[70, 121]"
"[14.581241935722666, 103.30568434206442]","[52.38691727241955, 126.22710379300588]","[0, 103]","[10, 103]","[20, 99]","[30, 97]","[40, 110]","[50, 102]","[60, 98]","[70, 120]"
"[14.505840365269066, 103.29440212891534]","[52.30619699231084, 126.21581453513788]","[0, 107]","[10, 101]","[20, 95]","[30, 97]","[40, 111]","[50, 97]","[60, 100]","[70, 120]"
"[14.215212003250594, 106.28425559358865]","[52.28264363362789, 125.2026267831837]","[0, 112]","[10, 99]","[20, 93]","[30, 100]","[40, 111]","[50, 98]","[60, 96]","[70, 119]"
"[14.366672249933297, 106.30663931973929]","[52.48843541524855, 127.25072741890276]","[0, 109]","[10, 100]","[20, 99]","[30, 100]","[40, 115]","[50, 100]","[60, 100]","[70, 121]"
"[14.578776540063936, 102.29412670221352]","[52.2722908622615, 128.23038184705334]","[0, 106]","[10, 101]","[20, 95]","[30, 96]","[40, 112]","[50, 101]","[60, 99]","[70, 122]"
"[14.362115164214318, 105.29510463838659]","[52.503680193310835, 124.22391593489078]","[0, 109]","[10, 98]","[20, 98]","[30, 99]","[40, 109]","[50, 100]","[60, 99]","[70, 118]"
"[14.509017912123428, 104.3059532841905]","[52.12641875173385, 127.20038362172559]","[0, 110]","[10, 98]","[20, 98]","[30, 98]","[40, 110]","[50, 101]","[60, 95]","[70, 121]"
"[14.170458317990168, 105.26646330239586]","[52.38691727241955, 126.22710379300588]","[0, 104]","[10, 99]","[20, 97]","[30, 99]","[40, 111]","[50, 100]","[60, 99]","[70, 120]"
"[14.021753112643784, 106.2553458768403]","[52.44502678357452, 125.22549658660141]","[0, 99]","[10, 101]","[20, 99]","[30, 100]","[40, 111]","[50, 99]","[60, 99]","[70, 119]"
"[14.060818977821752, 106.26121120920878]","[51.98726891353847, 128.19065494521058]","[0, 106]","[10, 100]","[20, 94]","[30, 100]","[40, 111]","[50, 99]","[60, 95]","[70, 122]"
"[14.203019475185723, 104.26004846596487]","[51.86230310833192, 128.1730329392619]","[0, 108]","[10, 95]","[20, 95]","[30, 98]","[40, 108]","[50, 98]","[60, 96]","[70, 122]"
"[14.399892606925881, 105.30070832343742]","[52.52511294761758, 125.2366992666605]","[0, 108]","[10, 98]","[20, 100]","[30, 99]","[40, 111]","[50, 100]","[60, 100]","[70, 119]"
"[14.092489268563003, 105.25470746890922]","[52.24872063087771, 127.21750893926249]","[0, 105]","[10, 95]","[20, 98]","[30, 99]","[40, 113]","[50, 99]","[60, 97]","[70, 121]"
"[14.221178672324674, 107.2959985133873]","[52.448938518329065, 127.24528573139436]","[0, 112]","[10, 98]","[20, 97]","[30, 101]","[40, 113]","[50, 102]","[60, 99]","[70, 121]"
"[14.509017912123428, 104.3059532841905]","[52.58385609186771, 124.23518191590304]","[0, 108]","[10, 99]","[20, 99]","[30, 98]","[40, 110]","[50, 102]","[60, 98]","[70, 118]"
"[14.395652140937608, 104.28905466211161]","[52.38691727241955, 126.22710379300588]","[0, 108]","[10, 100]","[20, 95]","[30, 98]","[40, 111]","[50, 101]","[60, 98]","[70, 120]"
"[13.998911341202094, 108.27403996081419]","[52.30619699231084, 126.21581453513788]","[0, 106]","[10, 101]","[20, 97]","[30, 102]","[40, 112]","[50, 98]","[60, 98]","[70, 120]"
"[14.371173499328409, 107.31794945478833]","[52.506654280424534, 126.2437537322156]","[0, 113]","[10, 101]","[20, 97]","[30, 101]","[40, 110]","[50, 102]","[60, 101]","[70, 120]"
"[14.661126261334722, 106.34952504085267]","[52.24872063087771, 127.21750893926249]","[0, 113]","[10, 103]","[20, 100]","[30, 100]","[40, 111]","[50, 99]","[60, 99]","[70, 121]"
"[14.512165870178794, 105.31728010736747]","[52.208124333160704, 127.21183719585635]","[0, 112]","[10, 101]","[20, 96]","[30, 99]","[40, 111]","[50, 101]","[60, 96]","[70, 121]"
"[14.512165870178794, 105.31728010736747]","[52.4269910033218, 126.23268952925491]","[0, 110]","[10, 103]","[20, 96]","[30, 99]","[40, 114]","[50, 99]","[60, 98]","[70, 120]"
"[14.131569998275525, 105.26060720402991]","[52.6236617248925, 124.24075564936523]","[0, 107]","[10, 96]","[20, 96]","[30, 99]","[40, 109]","[50, 101]","[60, 101]","[70, 118]"
"[14.80315296963613, 103.33856333264312]","[52.663309334361486, 124.2462935096548]","[0, 113]","[10, 100]","[20, 98]","[30, 97]","[40, 112]","[50, 102]","[60, 98]","[70, 118]"
"[14.399892606925881, 105.30070832343742]","[52.74205830445645, 124.25725716630339]","[0, 108]","[10, 99]","[20, 99]","[30, 99]","[40, 112]","[50, 100]","[60, 102]","[70, 118]"
"[14.549231183992426, 105.32272482697923]","[52.17566621463327, 129.22652831003415]","[0, 109]","[10, 103]","[20, 98]","[30, 99]","[40, 114]","[50, 97]","[60, 101]","[70, 123]"
"[14.203019475185723, 104.26004846596487]","[52.46692297018031, 126.23824310690321]","[0, 100]","[10, 99]","[20, 99]","[30, 98]","[40, 115]","[50, 101]","[60, 96]","[70, 120]"
"[14.236096847851506, 103.25358078109295]","[52.54386218532141, 124.22956877220106]","[0, 100]","[10, 98]","[20, 98]","[30, 97]","[40, 110]","[50, 100]","[60, 99]","[70, 118]"
"[14.509017912123428, 104.3059532841905]","[52.76109482278676, 125.26940028966366]","[0, 110]","[10, 97]","[20, 99]","[30, 98]","[40, 115]","[50, 103]","[60, 99]","[70, 119]"
"[14.18322885621822, 107.29040619427698]","[52.167369002371174, 127.20613101732893]","[0, 109]","[10, 100]","[20, 97]","[30, 101]","[40, 112]","[50, 99]","[60, 96]","[70, 121]"
"[14.395652140937608, 104.28905466211161]","[52.74205830445645, 124.25725716630339]","[0, 105]","[10, 102]","[20, 96]","[30, 98]","[40, 113]","[50, 102]","[60, 99]","[70, 118]"
"[14.170458317990168, 105.26646330239586]","[52.23214254449565, 128.22482486333732]","[0, 103]","[10, 100]","[20, 97]","[30, 99]","[40, 114]","[50, 96]","[60, 101]","[70, 122]"
"[14.654180837437044, 102.30546578421519]","[52.24872063087771, 127.21750893926249]","[0, 107]","[10, 99]","[20, 98]","[30, 96]","[40, 109]","[50, 102]","[60, 98]","[70, 121]"
"[14.138386136904437, 106.27281720977993]","[52.60311266643128, 123.22804422338551]","[0, 105]","[10, 98]","[20, 99]","[30, 100]","[40, 110]","[50, 100]","[60, 98]","[70, 117]"
"[14.106794908648283, 107.27911510093867]","[52.48843541524855, 127.25072741890276]","[0, 111]","[10, 96]","[20, 97]","[30, 101]","[40, 112]","[50, 101]","[60, 102]","[70, 121]"
"[14.839670104366972, 100.31085137851646]","[52.52511294761758, 125.2366992666605]","[0, 107]","[10, 99]","[20, 97]","[30, 94]","[40, 110]","[50, 103]","[60, 98]","[70, 119]"
"[14.075685128397287, 108.2853578611168]","[52.4269910033218, 126.23268952925491]","[0, 107]","[10, 101]","[20, 98]","[30, 102]","[40, 111]","[50, 102]","[60, 98]","[70, 120]"
"[14.404085133738876, 106.31213451931218]","[52.74205830445645, 124.25725716630339]","[0, 109]","[10, 100]","[20, 100]","[30, 100]","[40, 112]","[50, 101]","[60, 101]","[70, 118]"
"[14.618671801562744, 103.31126422467722]","[52.48514940691355, 125.23111443616156]","[0, 110]","[10, 101]","[20, 95]","[30, 97]","[40, 111]","[50, 101]","[60, 98]","[70, 119]"
"[14.296531839783464, 107.30705283395989]","[52.295473873228026, 129.24299691211175]","[0, 110]","[10, 101]","[20, 98]","[30, 101]","[40, 116]","[50, 99]","[60, 100]","[70, 123]"
"[14.437496976849996, 105.3062725635046]","[52.56487283147206, 125.24224070767646]","[0, 111]","[10, 99]","[20, 97]","[30, 99]","[40, 113]","[50, 100]","[60, 99]","[70, 119]"
"[14.209159105654537, 105.27227477615071]","[52.46332314565356, 124.21822526246204]","[0, 105]","[10, 97]","[20, 99]","[30, 99]","[40, 110]","[50, 100]","[60, 97]","[70, 118]"
"[14.471411448849167, 104.30036163287762]","[52.448938518329065, 127.24528573139436]","[0, 106]","[10, 100]","[20, 99]","[30, 98]","[40, 112]","[50, 104]","[60, 98]","[70, 121]"
"[14.362115164214318, 105.29510463838659]","[52.391739063987636, 128.24683874041602]","[0, 107]","[10, 102]","[20, 96]","[30, 99]","[40, 113]","[50, 102]","[60, 100]","[70, 122]"
"[14.433623277427989, 104.29472886936279]","[52.82215773408995, 122.24902544239858]","[0, 108]","[10, 99]","[20, 97]","[30, 98]","[40, 113]","[50, 99]","[60, 99]","[70, 116]"
"[14.221178672324674, 107.2959985133873]","[52.31230199022419, 128.23590699604745]","[0, 111]","[10, 100]","[20, 96]","[30, 101]","[40, 115]","[50, 101]","[60, 97]","[70, 122]"
"[13.68436330433213, 108.22708759956745]","[52.52246592615005, 123.21663191366063]","[0, 107]","[10, 94]","[20, 95]","[30, 102]","[40, 109]","[50, 98]","[60, 99]","[70, 117]"
"[14.691609688834877, 102.31107322875376]","[52.28910881301802, 127.22313796391232]","[0, 110]","[10, 98]","[20, 97]","[30, 96]","[40, 112]","[50, 98]","[60, 100]","[70, 121]"
"[14.28063861801552, 104.27178033708034]","[52.52246592615005, 123.21663191366063]","[0, 108]","[10, 99]","[20, 93]","[30, 98]","[40, 109]","[50, 99]","[60, 98]","[70, 117]"
"[14.69437768011493, 104.33331406535339]","[52.40471521454362, 125.21983864303142]","[0, 113]","[10, 100]","[20, 98]","[30, 98]","[40, 108]","[50, 100]","[60, 100]","[70, 119]"
"[14.253343788452622, 106.28991060741427]","[52.702985214215815, 122.23222091570152]","[0, 110]","[10, 97]","[20, 98]","[30, 100]","[40, 111]","[50, 101]","[60, 96]","[70, 116]"
"[14.366672249933297, 106.30663931973929]","[52.364212023198235, 125.21414250008421]","[0, 109]","[10, 101]","[20, 98]","[30, 100]","[40, 108]","[50, 100]","[60, 99]","[70, 119]"
"[14.05321413806236, 105.24876540386008]","[52.93583306247413, 124.2840156155771]","[0, 102]","[10, 100]","[20, 95]","[30, 99]","[40, 117]","[50, 101]","[60, 101]","[70, 118]"
"[14.578776540063936, 102.29412670221352]","[52.46332314565356, 124.21822526246204]","[0, 107]","[10, 100]","[20, 95]","[30, 96]","[40, 110]","[50, 101]","[60, 96]","[70, 118]"
"[14.241924398095751, 104.2659379406135]","[52.64245143250805, 121.21352238053349]","[0, 108]","[10, 96]","[20, 95]","[30, 98]","[40, 109]","[50, 98]","[60, 97]","[70, 115]"
"[14.876478347990757, 101.32759691645195]","[52.58385609186771, 124.23518191590304]","[0, 107]","[10, 101]","[20, 99]","[30, 95]","[40, 110]","[50, 102]","[60, 98]","[70, 118]"
"[14.247673348477951, 105.27804446066953]","[52.702985214215815, 122.23222091570152]","[0, 103]","[10, 100]","[20, 99]","[30, 99]","[40, 109]","[50, 101]","[60, 98]","[70, 116]"
"[13.943053579350314, 106.24347691347359]","[52.22474387743943, 126.20436914150238]","[0, 103]","[10, 95]","[20, 99]","[30, 100]","[40, 108]","[50, 101]","[60, 97]","[70, 120]"
"[14.429707745774087, 103.28295316332299]","[52.11052428753377, 128.20791380101096]","[0, 102]","[10, 101]","[20, 98]","[30, 97]","[40, 110]","[50, 100]","[60, 98]","[70, 122]"
"[14.387019153830616, 102.26503489585383]","[52.506654280424534, 126.2437537322156]","[0, 105]","[10, 97]","[20, 95]","[30, 96]","[40, 111]","[50, 105]","[60, 97]","[70, 120]"
"[14.950861474392164, 100.3275910141491]","[52.72268555127959, 123.24486523876888]","[0, 111]","[10, 98]","[20, 97]","[30, 94]","[40, 112]","[50, 101]","[60, 98]","[70, 117]"
"[14.765932176212907, 102.32216205398333]","[52.34663686462647, 126.22147631100943]","[0, 106]","[10, 102]","[20, 99]","[30, 96]","[40, 110]","[50, 102]","[60, 97]","[70, 120]"
"[14.691609688834877, 102.31107322875376]","[52.70275526893015, 124.2517920476909]","[0, 106]","[10, 100]","[20, 99]","[30, 96]","[40, 111]","[50, 105]","[60, 97]","[70, 118]"
"[14.31410782416985, 103.26546026444379]","[51.98726891353847, 128.19065494521058]","[0, 101]","[10, 101]","[20, 96]","[30, 97]","[40, 106]","[50, 102]","[60, 97]","[70, 122]"
"[14.437496976849996, 105.3062725635046]","[52.38691727241955, 126.22710379300588]","[0, 107]","[10, 101]","[20, 99]","[30, 99]","[40, 110]","[50, 102]","[60, 98]","[70, 120]"
"[14.203019475185723, 104.26004846596487]","[52.702985214215815, 122.23222091570152]","[0, 104]","[10, 98]","[20, 96]","[30, 98]","[40, 107]","[50, 101]","[60, 100]","[70, 116]"
"[14.324151685971653, 105.28946002675737]","[52.46332314565356, 124.21822526246204]","[0, 106]","[10, 101]","[20, 97]","[30, 99]","[40, 112]","[50, 100]","[60, 95]","[70, 118]"
"[14.549231183992426, 105.32272482697923]","[52.34663686462647, 126.22147631100943]","[0, 112]","[10, 99]","[20, 99]","[30, 99]","[40, 112]","[50, 98]","[60, 99]","[70, 120]"
"[14.209159105654537, 105.27227477615071]","[52.56287077132415, 123.22235631810271]","[0, 106]","[10, 98]","[20, 97]","[30, 99]","[40, 111]","[50, 98]","[60, 98]","[70, 117]"
"[14.399892606925881, 105.30070832343742]","[52.48514940691355, 125.23111443616156]","[0, 110]","[10, 100]","[20, 96]","[30, 99]","[40, 114]","[50, 97]","[60, 99]","[70, 119]"
"[14.013755988645892, 105.24277886373751]","[52.56487283147206, 125.24224070767646]","[0, 100]","[10, 99]","[20, 97]","[30, 99]","[40, 111]","[50, 102]","[60, 99]","[70, 119]"
"[14.657659265041286, 104.32792080784958]","[51.95763078875972, 130.20589620958208]","[0, 114]","[10, 100]","[20, 96]","[30, 98]","[40, 111]","[50, 100]","[60, 98]","[70, 124]"
"[13.99076781699887, 107.2618619357517]","[51.998397296379515, 130.21153987512182]","[0, 105]","[10, 100]","[20, 96]","[30, 101]","[40, 111]","[50, 99]","[60, 100]","[70, 124]"
"[14.839540395195838, 102.33309782858952]","[52.60449055282899, 125.24774991980709]","[0, 111]","[10, 100]","[20, 98]","[30, 96]","[40, 111]","[50, 102]","[60, 100]","[70, 119]"
"[14.395652140937608, 104.28905466211161]","[52.448938518329065, 127.24528573139436]","[0, 104]","[10, 101]","[20, 98]","[30, 98]","[40, 113]","[50, 102]","[60, 99]","[70, 121]"
"[19.288733375513093, 103.89933129114995]","[52.40471521454362, 125.21983864303142]","[10, 100]","[20, 94]","[30, 97]","[40, 112]","[50, 99]","[60, 97]","[70, 119]"
"[14.395652140937608, 104.28905466211161]","[52.12641875173385, 127.20038362172559]","[0, 106]","[10, 101]","[20, 96]","[30, 98]","[40, 110]","[50, 98]","[60, 98]","[70, 121]"
"[14.221178672324674, 107.2959985133873]","[52.31230199022419, 128.23590699604745]","[0, 110]","[10, 99]","[20, 98]","[30, 101]","[40, 114]","[50, 101]","[60, 98]","[70, 122]"
"[14.352825826958428, 103.27133384528004]","[52.99548583073042, 123.28280102629415]","[0, 106]","[10, 99]","[20, 94]","[30, 97]","[40, 117]","[50, 101]","[60, 100]","[70, 117]"
"[14.54363088982863, 103.30006390037889]","[52.329354753455604, 127.22873379712615]","[0, 108]","[10, 98]","[20, 98]","[30, 97]","[40, 115]","[50, 98]","[60, 98]","[70, 121]"
"[14.546441685570317, 104.31150493354039]","[53.13917352489452, 120.27391665523064]","[0, 107]","[10, 100]","[20, 100]","[30, 98]","[40, 112]","[50, 103]","[60, 99]","[70, 114]"
"[14.35750112916052, 104.28333059458954]","[52.15122675707719, 128.2135866273326]","[0, 106]","[10, 101]","[20, 95]","[30, 98]","[40, 110]","[50, 102]","[60, 97]","[70, 122]"
"[14.505840365269066, 103.29440212891534]","[52.364212023198235, 125.21414250008421]","[0, 108]","[10, 100]","[20, 95]","[30, 97]","[40, 110]","[50, 100]","[60, 97]","[70, 119]"
"[14.586129846944345, 105.32812917860132]","[52.6236617248925, 124.24075564936523]","[0, 110]","[10, 101]","[20, 100]","[30, 99]","[40, 111]","[50, 101]","[60, 99]","[70, 118]"
"[14.586129846944345, 105.32812917860132]","[52.18374397366084, 126.19858915740878]","[0, 113]","[10, 104]","[20, 94]","[30, 99]","[40, 113]","[50, 98]","[60, 94]","[70, 120]"
"[14.092489268563003, 105.25470746890922]","[52.299990821501744, 124.19505701629058]","[0, 102]","[10, 100]","[20, 96]","[30, 99]","[40, 112]","[50, 95]","[60, 96]","[70, 118]"
"[14.728860235191902, 102.3166398788961]","[52.60449055282899, 125.24774991980709]","[0, 110]","[10, 101]","[20, 95]","[30, 96]","[40, 113]","[50, 101]","[60, 99]","[70, 119]"
"[14.247673348477951, 105.27804446066953]","[52.663309334361486, 124.2462935096548]","[0, 103]","[10, 101]","[20, 98]","[30, 99]","[40, 113]","[50, 99]","[60, 100]","[70, 118]"
"[14.31410782416985, 103.26546026444379]","[53.1929335153287, 121.29107565418923]","[0, 105]","[10, 98]","[20, 95]","[30, 97]","[40, 116]","[50, 102]","[60, 100]","[70, 115]"
"[14.241924398095751, 104.2659379406135]","[52.2722908622615, 128.23038184705334]","[0, 102]","[10, 99]","[20, 98]","[30, 98]","[40, 112]","[50, 99]","[60, 101]","[70, 122]"
"[14.362115164214318, 105.29510463838659]","[52.22474387743943, 126.20436914150238]","[0, 106]","[10, 100]","[20, 99]","[30, 99]","[40, 109]","[50, 99]","[60, 98]","[70, 120]"
"[14.209159105654537, 105.27227477615071]","[52.88269135929847, 121.247681164748]","[0, 103]","[10, 103]","[20, 95]","[30, 99]","[40, 110]","[50, 99]","[60, 101]","[70, 115]"
"[14.352825826958428, 103.27133384528004]","[51.72218887225177, 129.16316929369427]","[0, 106]","[10, 98]","[20, 95]","[30, 97]","[40, 103]","[50, 101]","[60, 97]","[70, 123]"
"[14.471411448849167, 104.30036163287762]","[52.663309334361486, 124.2462935096548]","[0, 109]","[10, 100]","[20, 96]","[30, 98]","[40, 113]","[50, 100]","[60, 99]","[70, 118]"
"[14.170458317990168, 105.26646330239586]","[52.62476518880103, 126.26006391210905]","[0, 110]","[10, 96]","[20, 94]","[30, 99]","[40, 113]","[50, 103]","[60, 100]","[70, 120]"
"[14.395652140937608, 104.28905466211161]","[52.40471521454362, 125.21983864303142]","[0, 109]","[10, 96]","[20, 98]","[30, 98]","[40, 108]","[50, 99]","[60, 101]","[70, 119]"
"[15.058295111150523, 101.35456553612492]","[52.60449055282899, 125.24774991980709]","[0, 115]","[10, 100]","[20, 97]","[30, 95]","[40, 112]","[50, 102]","[60, 99]","[70, 119]"
"[14.399892606925881, 105.30070832343742]","[52.329354753455604, 127.22873379712615]","[0, 111]","[10, 99]","[20, 96]","[30, 99]","[40, 109]","[50, 103]","[60, 99]","[70, 121]"
"[14.253343788452622, 106.28991060741427]","[52.978519805164396, 122.27089374355079]","[0, 111]","[10, 97]","[20, 97]","[30, 100]","[40, 116]","[50, 100]","[60, 99]","[70, 116]"
"[13.943053579350314, 106.24347691347359]","[52.703312403660625, 120.21200944688425]","[0, 104]","[10, 97]","[20, 96]","[30, 100]","[40, 109]","[50, 97]","[60, 97]","[70, 114]"
"[14.253343788452622, 106.28991060741427]","[52.72268555127959, 123.24486523876888]","[0, 111]","[10, 98]","[20, 96]","[30, 100]","[40, 112]","[50, 100]","[60, 99]","[70, 117]"
"[14.839540395195838, 102.33309782858952]","[52.88269135929847, 121.247681164748]","[0, 111]","[10, 100]","[20, 98]","[30, 96]","[40, 112]","[50, 100]","[60, 98]","[70, 115]"
"[14.546441685570317, 104.31150493354039]","[52.159755027944364, 130.23374165073696]","[0, 107]","[10, 100]","[20, 100]","[30, 98]","[40, 110]","[50, 103]","[60, 101]","[70, 124]"
"[14.092489268563003, 105.25470746890922]","[52.208124333160704, 127.21183719585635]","[0, 101]","[10, 100]","[20, 97]","[30, 99]","[40, 112]","[50, 98]","[60, 98]","[70, 121]"
"[14.163931712644583, 104.25411953915697]","[52.44108246859267, 123.20506045851893]","[0, 102]","[10, 99]","[20, 96]","[30, 98]","[40, 107]","[50, 98]","[60, 99]","[70, 117]"
"[14.399892606925881, 105.30070832343742]","[52.05422066101299, 129.20971907061488]","[0, 108]","[10, 100]","[20, 98]","[30, 99]","[40, 112]","[50, 102]","[60, 95]","[70, 123]"
"[14.35750112916052, 104.28333059458954]","[52.52511294761758, 125.2366992666605]","[0, 107]","[10, 100]","[20, 95]","[30, 98]","[40, 112]","[50, 100]","[60, 99]","[70, 119]"
"[14.586129846944345, 105.32812917860132]","[52.23214254449565, 128.22482486333732]","[0, 112]","[10, 102]","[20, 97]","[30, 99]","[40, 111]","[50, 104]","[60, 96]","[70, 122]"
"[14.203019475185723, 104.26004846596487]","[52.2722908622615, 128.23038184705334]","[0, 106]","[10, 98]","[20, 94]","[30, 98]","[40, 112]","[50, 101]","[60, 99]","[70, 122]"
"[14.69437768011493, 104.33331406535339]","[52.82007738204865, 124.26806807890856]","[0, 113]","[10, 99]","[20, 99]","[30, 98]","[40, 113]","[50, 101]","[60, 102]","[70, 118]"
"[14.505840365269066, 103.29440212891534]","[52.56487283147206, 125.24224070767646]","[0, 111]","[10, 97]","[20, 95]","[30, 97]","[40, 113]","[50, 101]","[60, 98]","[70, 119]"
"[14.021753112643784, 106.2553458768403]","[52.88269135929847, 121.247681164748]","[0, 109]","[10, 96]","[20, 94]","[30, 100]","[40, 114]","[50, 99]","[60, 97]","[70, 115]"
"[14.215212003250594, 106.28425559358865]","[52.2722908622615, 128.23038184705334]","[0, 107]","[10, 98]","[20, 99]","[30, 100]","[40, 111]","[50, 102]","[60, 99]","[70, 122]"
"[14.471411448849167, 104.30036163287762]","[52.44108246859267, 123.20506045851893]","[0, 108]","[10, 98]","[20, 99]","[30, 98]","[40, 107]","[50, 103]","[60, 94]","[70, 117]"
"[14.583692203313433, 104.31701664975475]","[53.084217986999654, 119.25627371268094]","[0, 109]","[10, 101]","[20, 98]","[30, 98]","[40, 112]","[50, 102]","[60, 96]","[70, 113]"
"[14.509017912123428, 104.3059532841905]","[51.945807290989706, 128.1848221278594]","[0, 111]","[10, 100]","[20, 95]","[30, 98]","[40, 109]","[50, 99]","[60, 96]","[70, 122]"
"[14.80315296963613, 103.33856333264312]","[52.4269910033218, 126.23268952925491]","[0, 110]","[10, 103]","[20, 98]","[30, 97]","[40, 108]","[50, 101]","[60, 102]","[70, 120]"
"[14.51528475434604, 106.3283864883773]","[52.48514940691355, 125.23111443616156]","[0, 112]","[10, 102]","[20, 98]","[30, 100]","[40, 108]","[50, 103]","[60, 99]","[70, 119]"
"[14.124646730524926, 104.24814463856681]","[52.52246592615005, 123.21663191366063]","[0, 102]","[10, 100]","[20, 94]","[30, 98]","[40, 107]","[50, 101]","[60, 98]","[70, 117]"
"[14.546441685570317, 104.31150493354039]","[52.52246592615005, 123.21663191366063]","[0, 107]","[10, 99]","[20, 101]","[30, 98]","[40, 109]","[50, 98]","[60, 99]","[70, 117]"
"[14.618671801562744, 103.31126422467722]","[52.983211136214685, 120.25194984110453]","[0, 108]","[10, 100]","[20, 98]","[30, 97]","[40, 110]","[50, 102]","[60, 98]","[70, 114]"
"[14.509017912123428, 104.3059532841905]","[52.40923697366854, 127.23980336312212]","[0, 110]","[10, 100]","[20, 96]","[30, 98]","[40, 112]","[50, 101]","[60, 100]","[70, 121]"
"[14.176891245998975, 106.27855723949196]","[52.702985214215815, 122.23222091570152]","[0, 107]","[10, 98]","[20, 98]","[30, 100]","[40, 111]","[50, 100]","[60, 97]","[70, 116]"
"[14.471411448849167, 104.30036163287762]","[52.60311266643128, 123.22804422338551]","[0, 108]","[10, 101]","[20, 96]","[30, 98]","[40, 109]","[50, 100]","[60, 99]","[70, 117]"
"[14.209159105654537, 105.27227477615071]","[52.208124333160704, 127.21183719585635]","[0, 105]","[10, 97]","[20, 99]","[30, 99]","[40, 109]","[50, 100]","[60, 99]","[70, 121]"
"[15.235836308470848, 101.38057977742056]","[52.36939833388557, 127.2342901025514]","[0, 109]","[10, 106]","[20, 102]","[30, 95]","[40, 112]","[50, 100]","[60, 100]","[70, 121]"
"[14.138386136904437, 106.27281720977993]","[52.663309334361486, 124.2462935096548]","[0, 103]","[10, 102]","[20, 97]","[30, 100]","[40, 109]","[50, 102]","[60, 101]","[70, 118]"
"[14.949727255201273, 101.33850112606197]","[52.7429020688315, 122.2378626777126]","[0, 112]","[10, 97]","[20, 100]","[30, 95]","[40, 112]","[50, 99]","[60, 98]","[70, 116]"
"[14.291301977945503, 106.2955270542725]","[52.54386218532141, 124.22956877220106]","[0, 107]","[10, 99]","[20, 100]","[30, 100]","[40, 109]","[50, 101]","[60, 99]","[70, 118]"
"[14.512165870178794, 105.31728010736747]","[52.6236617248925, 124.24075564936523]","[0, 112]","[10, 98]","[20, 99]","[30, 99]","[40, 110]","[50, 104]","[60, 97]","[70, 118]"
